0,1,2,3,4,5,6,7,8,9,10
0,-1.011935443178785,-0.1866458865641514,-1.5004970286284127,-1.04403253355619,0.33259949243973835,-0.023875227718821848,-0.33325749362412216,-0.19357793273596435,-0.7010955297611172,-0.2594344496018462,-1.3806176131603405
1,0.29484139038415297,0.012616020678090216,-0.44014551741817315,0.4100669176348055,-0.7229990728173773,-0.6091021800005793,1.2280778992854184,-0.22431488540340516,-0.17519416481571387,-0.2594344496018462,1.367862175016812
2,0.17604349642388833,-0.7844316082908731,0.13081298861810892,0.4698244293275866,-0.40172994426086395,-0.25796600863152447,-0.8226312734912914,-0.05355403725113943,-0.3724071766702392,0.005271134948929874,0.3978104850719345
3,2.1956076937484332,-0.48553874742751224,-0.11388351396886956,1.3861062752835556,-0.08046081570435033,-0.023875227718821848,0.7154006060912425,1.9511783200563533,-0.4381448472884143,-0.17119925475158662,-1.3806176131603405
4,0.29484139038415297,-0.6848006546697532,0.29394399034276086,-0.8050024867850675,-0.9065814319925278,-0.7261475704569302,-0.892541813472316,-1.2762017100213043,-0.24093183543388644,-0.9653160084039165,0.721161048386893
5,0.05724560246362169,0.41113983516257097,-0.27701451569352187,-0.9245175101706288,-0.4476255340546519,-0.43353409431605183,-0.4963820869131788,-0.45996485585348246,0.35070720012969714,-0.0829640599013281,0.3978104850719345
6,-0.4179459733774498,-0.6848006546697532,1.4358610024153253,2.2227114389824862,-0.03456522591056295,-0.08239792294699765,-0.3099539802971138,1.9204413673889948,0.08775651765699673,-0.17119925475158662,-1.3806176131603405
7,0.17604349642388833,1.6067112786160147,-0.7664075208674781,1.1271570579481733,0.4702862618211016,1.9073737148109766,1.6708446524985725,1.0734675605537733,-0.8983085416156502,0.09350632979919,-0.8147541273591641
8,1.7204161179073645,-0.6848006546697532,1.2727300006906743,2.6609331913962104,0.378495082233526,0.8539652007038139,2.160218432365742,2.4463847796979237,-1.2927345653247033,0.4464471092002246,-1.057267049845384
9,-0.4179459733774498,-0.28627684018527133,-0.5217110182804996,2.1828730978539648,0.8374509801714023,-0.37501139908787606,0.03959871960800705,1.271550144410385,0.08775651765699673,0.005271134948929874,-0.32972828238672425
10,-0.7743396552582497,-0.28627684018527133,0.7017714946543909,0.3104710648135045,0.149017133264588,1.0295332863883413,1.5776305991905402,0.6226589214318576,-0.17519416481571387,-0.17119925475158662,-1.1381046906741226
11,-0.4179459733774498,-0.5851697010486332,-1.1742350251791085,-1.0639517041204503,0.8374509801714023,0.03464746750935394,1.2280778992854184,-0.36433878088823013,-0.8983085416156502,0.09350632979919,-0.8147541273591641
12,1.0076287541457607,0.7100326960259318,1.0280334981036956,1.0673995462553933,1.9389451352223057,1.4977148482137466,1.041649792669355,1.3057023140408794,-2.1473242833609976,-0.17119925475158662,-1.2189423315028611
