0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.141522514527289,-0.8607013289300434,-0.5219848492852333,0.9923076401458073,2.011581973381673,0.18322361208485932,-0.0034080299340707066,0.1836007625400767,1.1845084269150141,-0.3641842534193596,1.1843533968388797,0.19436382807390448,0.3993609321520402,0.19542753881031394,-0.47814766800913516,0.6434694014452766,-0.48289386670947193,-1.205217739570898,0.0,1.0
1,1.0061464873279984,-0.18372003813950466,1.724304751223313,1.23222558119734,-0.5725810318650548,2.737864622366866,0.30045477887290123,2.7381467021704107,-0.9744760401906419,-0.5662776860333344,-0.9755619440803336,2.06419187526067,0.698485730797275,2.06523774177495,-0.5501667911831232,-0.5794006042824441,-0.5495845454617467,-0.4370450651293389,0.0,0.0
2,-1.5659980294585234,1.4460497359858662,1.724304751223313,-0.4715395074294856,-0.5725810318650548,0.45115391469273136,-0.15533943433755668,0.4506569790224257,0.7767440248248033,-1.172557983875259,0.7764723882532769,-2.387590220062714,0.3993609321520402,-2.386059833604219,1.5023782192755257,3.0892094129007184,1.5044883601083228,-1.205217739570898,0.0,0.0
3,1.6153386097248061,-0.15864665699911434,1.724304751223313,-0.7663951799102097,-0.5725810318650548,1.6791678016454803,0.24981097740507258,1.6786777777650281,0.028191016156784002,0.24209604442256474,0.02791803726947222,0.43505445967986034,-2.4423246549776905,0.4341267136568636,0.45810093325270446,-0.5794006042824441,0.4641137715728327,1.0993002837537795,0.0,0.0
4,-1.4306220022592326,-0.6099675175261401,-0.6875009251121788,1.3845213176909215,1.3470829148896575,0.626052862228426,0.5030299847442158,0.6257758095026537,0.0794078009603852,-0.6673244023403219,0.0789031633426731,-1.2955310733546992,1.9946931915932926,-1.2942321264357437,-0.766224160705086,-0.9870239395250178,-0.7629947174690268,-0.4370450651293389,0.0,1.0
5,-0.6860538526631343,1.4711231171262567,-0.5219848492852333,1.4749251795364264,0.8302503138403118,0.05856159628814056,-1.117571662226301,0.058828595822914206,-0.13136896726982,-1.475698132796221,-0.13198985814192823,0.514621610623978,0.05038200039926625,0.5136931052723799,2.402617258950371,-0.5794006042824441,2.398143455388807,-1.205217739570898,0.0,1.0
6,1.3445865553262248,0.6938483017741566,-0.6875009251121788,-1.1273152129703412,-0.5725810318650548,0.8735162667204196,1.515906014100789,0.8731311575559769,1.9980673547568353,-1.475698132796221,1.9977979082794843,-0.16368835117462507,-0.8968465286439774,-0.16262122345951022,-1.7024727619669255,1.0510927366878502,-1.6966642200008764,-0.4370450651293389,0.0,0.0
7,-1.5659980294585234,1.1200957811607921,-0.5219848492852333,0.9053808499097448,0.165751255348296,0.18136298498341535,-0.0034080299340707066,0.18141177715907428,-0.46230819215462876,0.696806267804008,-0.46339317761773063,-0.6450696143865369,0.0005278672917271134,-0.6444399282423592,0.9262252338836245,-0.9870239395250178,0.9309485228387576,-1.205217739570898,0.0,1.0
8,-0.618365839063489,-2.3400308162130723,1.724304751223313,-1.442337900785832,1.863915515939003,0.5739553033880067,-0.05405183140189936,0.5743346530490866,-0.5962597831794318,0.49471283519003323,-0.5954910042619315,0.8846088625141251,1.2468811949802057,0.8850029328114565,0.3500722484917227,-0.17177726903987053,0.3440705498187379,0.3311276093122203,0.0,1.0
9,0.3292663513315453,-0.4595272306837982,-0.5219848492852333,-0.8498448985368297,1.863915515939003,1.2363385515019136,0.30045477887290123,1.2365027308024512,-0.671115084046234,0.49471283519003323,-0.6719686933717319,0.15656943137544846,0.6486315976897359,0.15564434300255578,-1.2343484613360058,-1.3946472747675913,-1.2298294687349516,2.635645632636898,0.0,1.0
10,0.39695436493119063,-1.462462476299411,-0.5219848492852333,0.4971726429611952,-0.5725810318650548,-0.8010481245787835,3.0352200581356485,-0.8014426589112084,0.6644610735246006,0.34314276072955213,0.6652321131844762,-0.6589938658017578,-1.495096125934447,-0.657700993511612,1.466368657688532,-0.5794006042824441,1.4644739528569573,2.635645632636898,0.0,0.0
11,1.5476505961251608,0.14223391668556953,1.724304751223313,-0.9951864918115262,-0.5725810318650548,0.25764869614260166,1.6678374185042748,0.2580262654941738,0.2409376607255897,-1.3746514164892336,0.24112856448467393,-0.17761260258984546,-0.398305197568586,-0.17588228872876266,0.45810093325270446,1.0510927366878502,0.4641137715728327,-1.205217739570898,0.0,0.0
